ID,AGENCY,PARK,PRD_DSCR,Site Type,CAT,FACILITY_ZIP,Longitude_Degree,Longitude Direction,Longitude Minute,Longitude Second,Latitude Degree,Latitude Direction,Latitude Minute,Latitude Second,Customer Zip Code,State,Country,START_DATE,END_DATE,ORD_DATE,Equipment 1,Equipment 1 QTY,# of People
1575659301,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,10-Nov-14,12-Nov-14,9-Mar-14,,,2
1575659301,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,10-Nov-14,12-Nov-14,9-Mar-14,,,2
1791899501,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,59758,MT,USA,27-Dec-14,31-Dec-14,27-Dec-14,,,2
1791899501,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,59758,MT,USA,27-Dec-14,31-Dec-14,27-Dec-14,,,2
1751306034,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99501,AK,USA,13-Dec-14,14-Dec-14,14-Sep-14,,,4
1751306034,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99501,AK,USA,13-Dec-14,14-Dec-14,14-Sep-14,,,4
1776479092,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99803,AK,USA,4-Dec-14,7-Dec-14,5-Nov-14,,,4
1776479092,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99803,AK,USA,4-Dec-14,7-Dec-14,5-Nov-14,,,4
1753914538,USFS,FRY MEADOWS GUARD STATION,FRYM001,CABIN NONELECTRIC,SITE,99362,117,West,49,54,45,North,47,12,99362,WA,USA,10-Oct-14,12-Oct-14,19-Sep-14,,,4
1753914538,USFS,FRY MEADOWS GUARD STATION,FRYM001,CABIN NONELECTRIC,SITE,99362,117,West,49,54,45,North,47,12,99362,WA,USA,10-Oct-14,12-Oct-14,19-Sep-14,,,4
1780227913,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,10-Dec-14,14-Dec-14,18-Nov-14,,,1
1780227913,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,10-Dec-14,14-Dec-14,18-Nov-14,,,1
1768253259,USFS,FRY MEADOWS GUARD STATION,FRYM001,CABIN NONELECTRIC,SITE,99362,117,West,49,54,45,North,47,12,83651,ID,USA,25-Oct-14,27-Oct-14,18-Oct-14,,,2
1768253259,USFS,FRY MEADOWS GUARD STATION,FRYM001,CABIN NONELECTRIC,SITE,99362,117,West,49,54,45,North,47,12,83651,ID,USA,25-Oct-14,27-Oct-14,18-Oct-14,,,2
1785273231,USFS,CLEARWATER BIG HOUSE,CLWB001,CABIN NONELECTRIC,SITE,99347,117,West,34,5,46,North,12,2,83843,ID,USA,24-Dec-14,27-Dec-14,6-Dec-14,,,4
1785273231,USFS,CLEARWATER BIG HOUSE,CLWB001,CABIN NONELECTRIC,SITE,99347,117,West,34,5,46,North,12,2,83843,ID,USA,24-Dec-14,27-Dec-14,6-Dec-14,,,4
1761404073,USFS,LITTLE SHAHEEN CABIN,LITTLE SHAHEEN (A08),CABIN NONELECTRIC,SITE,99801,134,West,16,40.26,57,North,42,4.98,99801,AK,USA,24-Oct-14,25-Oct-14,4-Oct-14,,,2
1761404073,USFS,LITTLE SHAHEEN CABIN,LITTLE SHAHEEN (A08),CABIN NONELECTRIC,SITE,99801,134,West,16,40.26,57,North,42,4.98,99801,AK,USA,24-Oct-14,25-Oct-14,4-Oct-14,,,2
1769524921,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,26-Dec-14,28-Dec-14,20-Oct-14,,,4
1769524921,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,26-Dec-14,28-Dec-14,20-Oct-14,,,4
1776042574,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Dolly Varden Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,24-Dec-14,26-Dec-14,3-Nov-14,,,4
1776042574,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Dolly Varden Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,24-Dec-14,26-Dec-14,3-Nov-14,,,4
1782649079,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,27-Nov-14,28-Nov-14,26-Nov-14,,,2
1782649079,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,27-Nov-14,28-Nov-14,26-Nov-14,,,2
1781832502,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,20-Dec-14,23-Dec-14,24-Nov-14,,,4
1781832502,USFS,ADMIRALTY COVE CABIN,ADMIRALTY COVE (A13),CABIN NONELECTRIC,SITE,99801,134,West,33,42.71,58,North,10,34.96,99801,AK,USA,20-Dec-14,23-Dec-14,24-Nov-14,,,4
1778500804,USFS,WENATCHEE GUARD STATION,WENA,CABIN NONELECTRIC,SITE,99347,117,West,22,30,46,North,7,30,98020,WA,USA,30-Dec-14,1-Jan-15,12-Nov-14,,,4
1778500804,USFS,WENATCHEE GUARD STATION,WENA,CABIN NONELECTRIC,SITE,99347,117,West,22,30,46,North,7,30,98020,WA,USA,30-Dec-14,1-Jan-15,12-Nov-14,,,4
1777418664,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99654,AK,USA,9-Nov-14,10-Nov-14,8-Nov-14,,,2
1777418664,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99654,AK,USA,9-Nov-14,10-Nov-14,8-Nov-14,,,2
1780517166,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,99925,AK,USA,22-Nov-14,24-Nov-14,19-Nov-14,,,6
1780517166,USFS,STANEY CREEK CABIN,STANEY CREEK (T13),CABIN NONELECTRIC,SITE,99921,133,West,9,9,55,North,49,14,99925,AK,USA,22-Nov-14,24-Nov-14,19-Nov-14,,,6
1773179633,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,98338,WA,USA,1-Nov-14,2-Nov-14,25-Oct-14,,,2
1773179633,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,98338,WA,USA,1-Nov-14,2-Nov-14,25-Oct-14,,,2
1779483629,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,4-Dec-14,5-Dec-14,16-Nov-14,,,4
1779483629,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Engineer Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99611,AK,USA,4-Dec-14,5-Dec-14,16-Nov-14,,,4
1764911787,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,5-Dec-14,7-Dec-14,11-Oct-14,,,2
1764911787,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,5-Dec-14,7-Dec-14,11-Oct-14,,,2
1779891993,USFS,PYBUS BAY CABIN,PYBUS BAY (A12),CABIN NONELECTRIC,SITE,99801,134,West,9,47.08,57,North,20,57.32,99833,AK,USA,18-Nov-14,22-Nov-14,17-Nov-14,,,2
1779891993,USFS,PYBUS BAY CABIN,PYBUS BAY (A12),CABIN NONELECTRIC,SITE,99801,134,West,9,47.08,57,North,20,57.32,99833,AK,USA,18-Nov-14,22-Nov-14,17-Nov-14,,,2
1769689955,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,10-Nov-14,11-Nov-14,20-Oct-14,,,3
1769689955,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Kelly Lake Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,10-Nov-14,11-Nov-14,20-Oct-14,,,3
1776343582,USFS,CLEARWATER LOOKOUT CABIN,CLWL001,CABIN NONELECTRIC,SITE,99347,117,West,37,30,46,North,15,0,99362,WA,USA,8-Nov-14,9-Nov-14,4-Nov-14,,,4
1776343582,USFS,CLEARWATER LOOKOUT CABIN,CLWL001,CABIN NONELECTRIC,SITE,99347,117,West,37,30,46,North,15,0,99362,WA,USA,8-Nov-14,9-Nov-14,4-Nov-14,,,4
1776346384,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,5-Nov-14,6-Nov-14,4-Nov-14,,,2
1776346384,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Doroshin Bay Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99603,AK,USA,5-Nov-14,6-Nov-14,4-Nov-14,,,2
1768094603,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Nurses Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,17-Oct-14,19-Oct-14,17-Oct-14,,,2
1768094603,FWS,KENAI NATIONAL WILDLIFE REFUGE CABINS,Nurses Cabin,CABIN NONELECTRIC,SITE,99669,,West,,,,North,,,99669,AK,USA,17-Oct-14,19-Oct-14,17-Oct-14,,,2
